Date,Open,High,Low,Close,Volume,Size
2011/2/14,2828.571,2906.261,2828.571,2899.134,15424297000,1.79801E+11
2011/2/15,2900.427,2934.467,2892.637,2899.237,15244989800,1.87334E+11
2011/2/16,2893.682,2924.188,2882.549,2923.896,12780569700,1.60068E+11
2011/2/17,2929.255,2939.284,2905.032,2926.964,13041549800,1.69048E+11
2011/2/18,2924.23,2924.23,2890.262,2899.792,11377546300,1.42027E+11
2011/2/21,2886.54,2932.82,2884.191,2932.246,11885588300,1.46223E+11
2011/2/22,2941.318,2944.413,2851.62,2855.516,15300462200,1.91782E+11
2011/2/23,2844.99,2868.484,2839.195,2862.634,11108305900,1.37631E+11
2011/2/24,2861.393,2881.537,2854.564,2878.603,10977258800,1.37322E+11
2011/2/25,2876.777,2890.324,2848.65,2878.565,10009403900,1.24247E+11
2011/2/28,2880.17,2906.169,2861.817,2905.053,11870576300,1.48337E+11
2011/3/1,2906.285,2931.58,2901.552,2918.92,13655504800,1.72229E+11
2011/3/2,2905.514,2924.963,2883.566,2913.808,13344225800,1.65439E+11
2011/3/3,2918.731,2937.557,2900.761,2902.978,15048888400,1.77697E+11
2011/3/4,2902.19,2944.459,2898.084,2942.306,11827724100,1.44491E+11
2011/3/7,2952.722,3000.429,2952.722,2996.211,16010588400,2.07911E+11
2011/3/8,2996.727,3001.624,2976.6,2999.942,12668115400,1.68657E+11
2011/3/9,3002.546,3012.044,2989.342,3002.154,12479073500,1.65318E+11
2011/3/10,2995.768,2995.768,2954.367,2957.143,12379988900,1.66466E+11
2011/3/11,2942.419,2966.98,2927.683,2933.796,11599448000,1.52653E+11
2011/3/14,2923.982,2939.652,2914.458,2937.627,11691061800,1.52526E+11
2011/3/15,2927.984,2927.984,2850.945,2896.256,15495195100,1.87646E+11
2011/3/16,2894.252,2934.018,2894.252,2930.804,13077723700,1.65812E+11
2011/3/17,2906.955,2935.625,2885.651,2897.298,13779782700,1.70586E+11
2011/3/18,2920.806,2930.606,2900.872,2906.886,10063733500,1.27487E+11
2011/3/21,2913.913,2927.073,2895.154,2909.137,9676027500,1.22405E+11
2011/3/22,2917.687,2923.392,2884.751,2919.142,9511745700,1.20191E+11
2011/3/23,2919.016,2950.422,2911.626,2948.477,11260347500,1.38319E+11
2011/3/24,2949.85,2958.663,2942.134,2946.706,10895597900,1.37266E+11
2011/3/25,2948.543,2985.083,2946.697,2977.814,13639636700,1.71137E+11
2011/3/28,2985.356,3005.783,2979.196,2984.005,15601687800,1.96335E+11
2011/3/29,2979.865,2994.174,2953.54,2958.077,16854324600,1.99601E+11
2011/3/30,2955.453,2968.182,2935.747,2955.771,12649354800,1.52547E+11
2011/3/31,2954.653,2961.63,2914.384,2928.111,10893561100,1.34408E+11
2011/4/1,2932.481,2967.847,2924.394,2967.41,9984409400,1.25719E+11
2011/4/6,2964.212,3005.238,2963.899,3001.36,14165061300,1.76488E+11
2011/4/7,3003.204,3012.288,2990.311,3007.909,12473459100,1.52942E+11
2011/4/8,3005.368,3031.097,2998.34,3030.021,11433779400,1.47122E+11
2011/4/11,3037.91,3059.568,3019.886,3022.746,14718957600,1.82751E+11
2011/4/12,3012.795,3039.124,3003.445,3021.369,14599054700,1.65602E+11
2011/4/13,3006.83,3050.401,2994.465,3050.398,12820265500,1.47379E+11
2011/4/14,3049.667,3058.239,3036.726,3042.635,12948710700,1.48648E+11
2011/4/15,3036.345,3062.53,3020.156,3050.526,12853098900,1.48684E+11
2011/4/18,3040.531,3067.456,3037.189,3057.329,13748873900,1.60812E+11
2011/4/19,3038.807,3038.807,2996.222,2999.041,14189639400,1.66128E+11
2011/4/20,3005.975,3019.123,2992.672,3007.037,11974165700,1.43798E+11
2011/4/21,3021.77,3035.471,3012.544,3026.668,12151066400,1.47387E+11
2011/4/22,3025.699,3032.965,3004.465,3010.517,11852561300,1.37407E+11
2011/4/25,3003.031,3003.61,2964.643,2964.951,11731662200,1.40504E+11
2011/4/26,2956.949,2970.278,2931.502,2938.981,9515481900,1.12451E+11
2011/4/27,2946.327,2961.133,2907.662,2925.408,10549247500,1.14841E+11
2011/4/28,2937.947,2953.193,2884.839,2887.044,10523087500,1.1579E+11
2011/4/29,2886.629,2913.556,2871.01,2911.511,8753425500,93221530229
2011/5/3,2911.51,2933.46,2890.225,2932.188,9640272200,1.02709E+11
2011/5/4,2916.845,2916.97,2860.075,2866.017,11148113100,1.25356E+11
2011/5/5,2854.768,2880.125,2849.91,2872.404,9108442700,98812236389
2011/5/6,2842.765,2881.706,2834.456,2863.886,9106390900,1.05181E+11
2011/5/9,2868.235,2885.178,2861.42,2872.46,8157615500,94006376498
2011/5/10,2876.98,2891.034,2865.104,2890.634,8129717600,96056705123
2011/5/11,2890.353,2897.141,2868.349,2883.42,9247712200,1.07106E+11
2011/5/12,2864.976,2876.448,2843.097,2844.083,10024096100,1.14204E+11
2011/5/13,2846.311,2871.992,2832.254,2871.031,9323881500,1.03906E+11
2011/5/16,2864.377,2877.091,2846.307,2849.067,8464825100,95786245699
2011/5/17,2846.447,2869.23,2821.203,2852.773,9481984700,1.09799E+11
2011/5/18,2846.725,2877.427,2843.676,2872.771,7682697000,90328330045
2011/5/19,2879.387,2884.141,2856.829,2859.574,7699453800,91205057076
2011/5/20,2858.311,2866.763,2850.445,2858.459,7074378600,84003220756
2011/5/23,2853.286,2853.286,2771.117,2774.569,9862204500,1.11438E+11
2011/5/24,2766.059,2771.748,2744.777,2767.056,7485289800,88842176414
2011/5/25,2764.56,2771.177,2737.33,2741.741,7440653400,86236385809
2011/5/26,2755.394,2764.89,2734.536,2736.527,7874131500,92594926319
2011/5/27,2739.387,2746.842,2708.548,2709.947,8252105200,91901555969
2011/5/30,2704.485,2728.062,2689.206,2706.361,6517438800,71116809685
2011/5/31,2707.559,2744.934,2702.095,2743.472,6790038300,77797110767
2011/6/1,2737.057,2744.559,2726.495,2743.572,6855550100,77624943889
2011/6/2,2715.316,2727.995,2676.538,2705.181,8602115800,94278924971
2011/6/3,2701.773,2732.427,2701.25,2728.02,6798394500,78273698792
2011/6/7,2720.97,2745.77,2717.313,2744.3,6502129300,79144376103
2011/6/8,2742.043,2754.122,2715.25,2750.288,7429466100,87503873943
2011/6/9,2743.539,2747.332,2702.695,2703.345,8346926800,95128112398
2011/6/10,2696.13,2707.742,2672.32,2705.143,7340029400,83170621045
2011/6/13,2687.653,2703.423,2669.395,2700.379,6306945900,73168505455
2011/6/14,2696.223,2735.553,2691.671,2730.04,8309751400,95202692908
2011/6/15,2717.677,2730.476,2705.072,2705.431,7485694500,85433282733
2011/6/16,2685.632,2691.944,2663.12,2664.283,7092787000,76584465459
2011/6/17,2661.414,2675.027,2641.392,2642.818,6444263300,74389549410
2011/6/20,2635.834,2637.883,2610.99,2621.253,6005986400,65210745084
2011/6/21,2628.022,2648.024,2618.807,2646.483,6482187100,73287995236
2011/6/22,2648.534,2657.725,2633.474,2649.321,5831380200,64614596270
2011/6/23,2640.66,2693.417,2630.336,2688.249,7377268800,82454849436
2011/6/24,2678.052,2759.71,2674.303,2746.211,12577362800,1.42646E+11
2011/6/27,2746.787,2769.043,2743.496,2758.23,10160101800,1.16169E+11
2011/6/28,2759.713,2763.28,2736.398,2759.202,8827745000,1.04046E+11
2011/6/29,2757.4,2759.231,2727.253,2728.483,8822419700,99001117841
2011/6/30,2729.992,2774.365,2729.992,2762.076,9096712400,1.03037E+11
2011/7/1,2767.834,2778.668,2752.966,2759.362,9207287800,1.05453E+11
2011/7/4,2770.94,2813.27,2770.94,2812.818,12196226000,1.43819E+11
2011/7/5,2812.722,2818.141,2799.11,2816.355,11012422400,1.28655E+11
2011/7/6,2811.815,2811.815,2780.728,2810.479,10310439300,1.22089E+11
2011/7/7,2813.193,2825.123,2793.892,2794.267,11651214300,1.40065E+11
2011/7/8,2797.026,2807.38,2784.126,2797.774,8621160900,1.02765E+11
2011/7/11,2789.454,2807.322,2780.665,2802.692,8606359500,1.01442E+11
2011/7/12,2783.722,2783.722,2752.186,2754.582,9667447500,1.11535E+11
2011/7/13,2756.032,2797.266,2756.032,2795.476,9192912800,1.07696E+11
2011/7/14,2798.212,2811.704,2788.983,2810.444,10450208000,1.25649E+11
2011/7/15,2803.585,2821.339,2794.159,2820.169,10747006400,1.2772E+11
2011/7/18,2821.358,2826.959,2807.108,2816.688,10810862300,1.29581E+11
2011/7/19,2804.923,2809.315,2790.685,2796.983,9274088400,1.1012E+11
2011/7/20,2810.436,2817.285,2779.381,2794.205,8403061600,99677739096
2011/7/21,2795.896,2799.852,2763.418,2765.894,8176058200,95769511827
2011/7/22,2769.863,2782.169,2763.8,2770.79,7021183700,82498349719
2011/7/25,2759.628,2759.628,2680.747,2688.746,11124224900,1.20856E+11
2011/7/26,2685.754,2704.939,2677.119,2703.026,7288145400,79482934662
2011/7/27,2690.144,2726.801,2680.433,2723.492,8040778100,92082368241
2011/7/28,2701.771,2712.09,2684.661,2708.777,7847491500,90451815581
2011/7/29,2706.497,2721.53,2681.272,2701.729,7547165500,83784760931
2011/8/1,2697.575,2712.888,2688.529,2703.783,5900071100,66073995356
2011/8/2,2689.971,2689.971,2651.28,2679.259,6999318100,77994116095
2011/8/3,2659.118,2688.065,2654.364,2678.485,6398161000,73381007588
2011/8/4,2683.192,2698.815,2675.534,2684.039,5887211100,69338641969
2011/8/5,2620.277,2644.581,2605.137,2626.423,7857183300,87777759968
2011/8/8,2599.289,2614.19,2497.918,2526.816,11030249600,1.17551E+11
2011/8/9,2468.032,2537.409,2437.681,2526.07,10372389200,1.07745E+11
2011/8/10,2562.393,2579.156,2544.952,2549.176,10036934300,1.04038E+11
2011/8/11,2508.857,2582.155,2505.012,2581.508,9559726500,1.00089E+11
2011/8/12,2593.395,2605.447,2585.846,2593.173,9717120600,1.00035E+11
2011/8/15,2598.138,2627.104,2584.407,2626.77,8867684200,90997350623
2011/8/16,2627.854,2636.36,2601.501,2608.166,8522686100,90247920858
2011/8/17,2603.961,2617.165,2596.039,2601.261,7010914600,72200596507
2011/8/18,2601.99,2603.485,2556.859,2559.472,7098927700,76087950237
2011/8/19,2519.645,2538.272,2513.754,2534.358,7060680100,73771901698
2011/8/22,2534.57,2553.415,2507.782,2515.863,6121442900,65524542977
2011/8/23,2524.877,2554.178,2514.949,2554.019,6094419300,63210700214
2011/8/24,2562.411,2569.278,2536.256,2541.091,6546246900,70690689369
2011/8/25,2546.402,2616.304,2545.054,2615.261,10453797800,1.0457E+11
2011/8/26,2602.208,2616.636,2593.238,2612.188,7785045000,81503341252
2011/8/29,2595.466,2595.466,2570.844,2576.413,7369609500,78406747865
2011/8/30,2592.597,2615.135,2563.689,2566.595,7591068600,79541815163
2011/8/31,2566.529,2574.415,2545.096,2567.34,5916972000,62236266864
2011/9/1,2569.799,2584.804,2547.855,2556.042,5729092700,59881555987
2011/9/2,2551.556,2557.31,2517.618,2528.28,5443658100,55969022194
2011/9/5,2510.1,2510.1,2478.195,2478.739,5503106600,56402274346
2011/9/6,2465.565,2482.242,2459.543,2470.524,4922317300,50140331683
2011/9/7,2480.941,2516.754,2475.218,2516.09,5966586000,61951469219
2011/9/8,2523.962,2524.377,2498.113,2498.943,5527195200,60046842303
2011/9/9,2506.969,2528.422,2487.145,2497.753,5125338000,53535159299
2011/9/13,2467.73,2477.083,2453.796,2471.305,4993091900,51851701382
2011/9/14,2478.586,2485.934,2439.372,2484.827,5406597700,54761652533
2011/9/15,2482.859,2496.572,2477.651,2479.055,5600368800,55860904582
2011/9/16,2490.177,2499.481,2475.758,2482.343,4798685400,49584868842
2011/9/19,2469.6,2469.6,2437.165,2437.795,4874682200,48599667204
2011/9/20,2433.721,2460.034,2426.703,2447.755,4626589200,47956372390
2011/9/21,2450.116,2517.673,2438.852,2512.963,8668927600,88188034883
2011/9/22,2491.212,2499.976,2442.462,2443.057,7469540900,74891290554
2011/9/23,2411.833,2440.751,2400.141,2433.159,6730269300,67947197759
2011/9/26,2416.226,2441.729,2384.64,2393.183,5742504200,58915927605
2011/9/27,2410.991,2423.913,2395.164,2415.054,5523143200,55315102091
2011/9/28,2427.289,2430.27,2383.396,2392.062,5575844700,55720881056
2011/9/29,2378.423,2387.538,2358.572,2365.343,5919123900,57021447534
2011/9/30,2368.398,2377.541,2348.217,2359.22,4881837200,46104608498
2011/10/10,2363.078,2368.149,2338.685,2344.787,4174530600,39926413160
2011/10/11,2401.738,2412.376,2323.412,2348.516,6397580600,62773516010
2011/10/12,2335.488,2421.693,2318.628,2420,9150856800,84438390265
2011/10/13,2412.832,2439.64,2406.282,2438.79,8786010600,82192311755
2011/10/14,2429.885,2437.594,2409.288,2431.375,6067316000,58276063530
2011/10/17,2434.486,2452.99,2424.726,2440.402,5826768200,57704518652
2011/10/18,2423.282,2425.646,2378.667,2383.485,7952574400,69338909189
2011/10/19,2387.831,2401.688,2374.417,2377.512,5853463700,53173514652
2011/10/20,2365.909,2368.64,2315.9,2331.366,6542521500,57867763724
2011/10/21,2330.512,2340.315,2313.782,2317.275,4843672500,43725376635
2011/10/24,2322.02,2371.092,2307.146,2370.333,7087407100,62971553897
2011/10/25,2366.398,2414.049,2357.387,2409.672,9088887600,83635006493
2011/10/26,2398.187,2448.981,2394.733,2427.48,10744716800,98578021068
2011/10/27,2432.473,2449.701,2426.315,2435.614,8240896100,75098560018
2011/10/28,2462.085,2483.759,2456.177,2473.41,11003272100,1.04187E+11
2011/10/31,2470.254,2478.307,2455.205,2468.25,8417256200,81783447175
2011/11/1,2450.331,2491.355,2445.527,2470.019,8889241700,85052779138
2011/11/2,2437.87,2505.121,2433.715,2504.108,10546820000,1.02083E+11
2011/11/3,2510.842,2535.24,2507.297,2508.09,13657632500,1.36306E+11
2011/11/4,2525.244,2536.779,2512.904,2528.294,10187367500,99981183331
2011/11/7,2518.898,2536.18,2507.615,2509.799,7886717400,78893506771
2011/11/8,2514.259,2524.82,2500.02,2503.836,7867265600,76914038706
2011/11/9,2512.587,2527.703,2489.025,2524.919,7820857200,78141603240
2011/11/10,2498.594,2507.452,2478.139,2479.536,8711108800,85463858302
2011/11/11,2483.957,2496.527,2472.761,2481.084,6613766800,65005133543
2011/11/14,2498.672,2529.632,2496.335,2528.714,8122981200,82523780186
2011/11/15,2525.948,2534.059,2518.703,2529.761,7922775000,80497345503
2011/11/16,2529.073,2529.458,2456.856,2466.959,9338210900,92396963052
2011/11/17,2467.704,2482.528,2459.165,2463.046,6641428500,65902701975
2011/11/18,2448.387,2448.51,2411.042,2416.562,7218080700,70566565864
2011/11/21,2416.732,2419.244,2396.087,2415.13,5017036600,49511107897
2011/11/22,2400.984,2414.85,2387.826,2412.625,5144323300,50689583452
2011/11/23,2415.197,2418.56,2390.654,2395.065,5054785000,50043359840
2011/11/24,2379.146,2409.719,2370.695,2397.554,5215415000,51411098473
2011/11/25,2393.327,2403.942,2372.622,2380.224,4536255200,46246206878
2011/11/28,2383.893,2396.827,2372.156,2383.034,4606466600,46414831572
2011/11/29,2398.994,2413.326,2388.202,2412.393,5512319000,57068884953
2011/11/30,2406.329,2407.326,2319.44,2333.414,7661110400,72215263538
2011/12/1,2392.485,2423.559,2376.916,2386.86,9865004600,95200516876
2011/12/2,2374.899,2378.299,2344.846,2360.664,5986884500,57320156584
2011/12/5,2363.111,2363.127,2327.61,2333.229,5221496900,48641215750
2011/12/6,2326.66,2331.892,2310.155,2325.905,4591707700,42625594847
2011/12/7,2325.562,2339.847,2317.814,2332.73,4157030600,39767464564
2011/12/8,2329.911,2346.654,2302.642,2329.82,5147352000,49219492855
2011/12/9,2315.513,2331.259,2309.457,2315.27,3998855900,38885194063
2011/12/12,2312.151,2315.811,2290.264,2291.545,3963257800,36516062508
2011/12/13,2283.223,2285.814,2245.868,2248.59,5862747800,51593326502
2011/12/14,2241.387,2256.744,2224.725,2228.525,4407982200,38621178573
2011/12/15,2215.792,2216.909,2179.467,2180.895,5671218600,47305130387
2011/12/16,2179.509,2225.538,2170.748,2224.84,5726590300,50568967344
2011/12/19,2208.071,2221.448,2164.887,2218.235,5781846400,49717681273
2011/12/20,2209.699,2239.859,2206.519,2215.93,5276111300,46564369385
2011/12/21,2230.18,2237.466,2188.71,2191.148,5087726200,46125532122
2011/12/22,2178.572,2201.587,2149.423,2186.297,5898611700,48023419137
2011/12/23,2183.911,2219.786,2178.141,2204.784,5242132500,43478781866
2011/12/26,2193.659,2213.453,2186.07,2190.11,4361366300,36403330902
2011/12/27,2186.709,2196.973,2162.723,2166.205,4571217900,37400003602
2011/12/28,2157.65,2170.672,2134.017,2170.013,4963343500,40007345153
2011/12/29,2161.184,2181.955,2157.115,2173.561,4474920000,35989659760
2011/12/30,2177.517,2200.988,2177.517,2199.417,5194383800,42698835641
2012/1/4,2211.995,2217.52,2168.644,2169.39,4924553700,40632918502
2012/1/5,2160.898,2183.404,2145.556,2148.452,5874344700,46603965319
2012/1/6,2148.147,2164.322,2132.626,2163.395,5058305400,39465868149
2012/1/9,2164.741,2226.218,2148.453,2225.89,7675983900,62132963469
2012/1/10,2221.832,2288.628,2218.275,2285.744,10958541500,91045903375
2012/1/11,2282.913,2290.644,2265.185,2276.046,8444178100,74264707833
2012/1/12,2268.739,2295.224,2265.256,2275.01,7156999400,63945881028
2012/1/13,2277.08,2281.532,2225.736,2244.58,7147432200,64030025661
2012/1/16,2230.433,2241.259,2206.045,2206.193,4585952200,42884791206
2012/1/17,2206.531,2298.376,2196.117,2298.376,8780356000,77406846620
2012/1/18,2298.834,2311.579,2257.898,2266.384,8994042200,80655237044
2012/1/19,2266.076,2305.707,2259.337,2296.075,7249886100,63886737692
2012/1/20,2300.5,2322.891,2293.893,2319.118,6992275300,62906415725
2012/1/30,2324.493,2324.493,2284.291,2285.038,5841368700,51868459382
2012/1/31,2285.954,2296.384,2277.056,2292.61,4873832500,43777519937
2012/2/1,2288.066,2305.863,2263.342,2268.08,5355381100,48554972307
2012/2/2,2273.85,2312.556,2268.687,2312.556,6347187200,57682360382
2012/2/3,2306.656,2336.267,2300.982,2330.405,7894369700,70249339901
2012/2/6,2334.248,2341.575,2317.422,2331.136,7573447700,67305626604
2012/2/7,2319.421,2319.708,2278.825,2291.902,6732690600,58091080366
2012/2/8,2291.812,2350.965,2286.819,2347.53,8711452800,80885696801
2012/2/9,2344.224,2363.613,2333.935,2349.589,9803232500,89658695587
2012/2/10,2342.011,2368.979,2339.885,2351.981,9650161900,82222468070
2012/2/13,2332.055,2365.339,2325.028,2351.855,8626358500,77715389643
2012/2/14,2348.877,2352.469,2332.247,2344.771,7313041300,66294933778
2012/2/15,2340.455,2374.282,2335.101,2366.702,9886102100,87632869277
2012/2/16,2363.897,2373.804,2342.073,2356.86,9505116900,83758449953
2012/2/17,2366.63,2372.512,2344.76,2357.181,7192483900,65121696783
2012/2/20,2383.686,2388.009,2362.012,2363.597,8891158600,82306945828
2012/2/21,2365.487,2382.146,2345.053,2381.43,7934866900,74538521268
2012/2/22,2380.504,2404.442,2374.03,2403.587,11868426900,1.09092E+11
2012/2/23,2401.738,2416.805,2396.71,2409.554,11255359300,1.0547E+11
2012/2/24,2410.881,2439.977,2405.274,2439.628,13490324900,1.2155E+11
2012/2/27,2447.406,2478.375,2444.629,2447.057,15807324400,1.44686E+11
2012/2/28,2440.914,2458.651,2431.828,2451.857,11836199300,1.07E+11
2012/2/29,2446.228,2453.067,2426.329,2428.487,9553695200,91908381829
2012/3/1,2418.788,2437.874,2418.334,2426.115,7508328900,71067886558
2012/3/2,2430.098,2461.121,2430.098,2460.693,10322837800,96453866915
2012/3/5,2464.849,2469.841,2442.115,2445.002,11269332600,1.07604E+11
2012/3/6,2439.779,2442.001,2406.056,2410.445,10370901200,1.00674E+11
2012/3/7,2391.203,2413.695,2388.519,2394.794,9479063600,91730684728
2012/3/8,2401.102,2426.698,2401.102,2420.276,9678213400,93410826914
2012/3/9,2425.885,2440.511,2414.966,2439.462,10062405500,1.00411E+11
2012/3/12,2438.546,2440.857,2420.84,2434.859,10622305900,1.08158E+11
2012/3/13,2432.843,2457.22,2428.609,2455.795,10464971200,1.02577E+11
2012/3/14,2464.915,2476.216,2382.836,2391.23,17978602900,1.70737E+11
2012/3/15,2388.063,2403.742,2366.024,2373.774,12002549900,1.12261E+11
2012/3/16,2377.757,2406.148,2368.311,2404.736,10367562200,1.02406E+11
2012/3/19,2401.217,2412.336,2383.674,2410.184,10215349000,1.02982E+11
2012/3/20,2407.542,2407.542,2376.031,2376.839,9790393500,94620915242
2012/3/21,2384.709,2396.722,2361.222,2378.195,9568653800,94949639342
2012/3/22,2376.991,2386.099,2364.13,2375.772,7934888000,76900869341
2012/3/23,2369.077,2371.263,2342.12,2349.539,7686213900,74138712972
2012/3/26,2349.086,2357.996,2339.141,2350.599,5542773300,54051832906
2012/3/27,2358.545,2363.766,2344.304,2347.179,6088111600,65159971554
2012/3/28,2341.003,2341.42,2281.433,2284.881,8364528300,78231139045
2012/3/29,2276.74,2280.958,2242.345,2252.16,7424808400,68018095501
2012/3/30,2256.042,2266.208,2246.245,2262.788,6202414700,55962029859
2012/4/5,2258.031,2303.824,2251.393,2302.241,8010145600,74602339783
2012/4/6,2299.055,2309.64,2291.559,2306.553,7213652100,68863352285
2012/4/9,2300.051,2304.65,2284.442,2285.777,5976063900,55129724461
2012/4/10,2281.024,2306.387,2258.853,2305.863,6734552600,63133960653
2012/4/11,2286.716,2319.053,2280.035,2308.925,7513007000,67516502992
2012/4/12,2310.484,2351.055,2307.841,2350.864,9768789500,87315827000
2012/4/13,2351.513,2369.701,2346.944,2359.161,9877441400,92321434038
2012/4/16,2346.307,2364.111,2342.199,2357.026,8532268200,73752833490
2012/4/17,2355.369,2363.013,2333.341,2334.985,8468844500,72470714424
